time,Ml,Ml_unc
1564305584,0.492751,0.646674
1564305666,0.24176,0.608203
1564305680,0.352511,0.822369
1564305705,0.24764,0.74992
1564305763,-0.154524,0.895631
1564305789,0.125877,0.758131
1564305802,1.016652,0.432573
1564305840,-0.258531,0.901046
1564305863,-0.131756,1.452315
1564305930,0.646131,0.467731
1564305961,-0.131338,0.656533
1564305967,0.322737,1.36452
1564306024,0.903824,0.333115
1564306058,0.966636,0.674396
1564306125,1.214903,0.543049
1564306156,0.79689,0.785239
1564306180,-0.299197,0.763538
1564306186,0.428813,0.468952
1564306231,0.293213,0.677742
1564306245,0.340279,0.70883
1564306299,-0.032869,0.677926
1564306318,0.356729,0.770075
1564306345,0.525533,0.698498
1564306380,-0.057544,0.657204
1564306394,0.25389,0.74905
1564306449,0.988119,0.841818
1564306520,0.494363,0.862576
1564306536,0.063881,0.294877
1564306582,-0.398929,1.014177
1564306618,0.247347,0.732729
1564306667,1.505595,0.450296
1564306720,0.672633,0.583566
1564306753,0.881029,0.498286
1564306775,0.443244,0.599458
1564306821,0.063172,0.921617
1564306840,0.444065,0.779155
1564306872,0.485513,0.72629
1564306891,0.334275,0.818044
1564306953,1.582552,0.445125
1564307011,0.606887,0.553193
1564307034,0.257899,0.582006
1564307065,1.350201,0.61935
1564307156,0.140268,0.494064
1564307167,0.387498,0.489663
1564307173,0.630853,0.462637
1564307189,0.583962,0.238421
1564307297,0.041442,0.778385
1564307335,0.035127,0.79737
1564307341,0.6979,0.899656
1564307351,1.401689,0.593492
1564307407,-0.049224,0.537695
1564307439,0.702056,0.428
1564307464,0.628724,0.945843
1564307475,0.469457,0.586295
1564307488,1.502375,0.398634
1564307538,0.639553,0.545365
1564307575,0.626735,0.472513
1564307601,0.539509,0.837814
1564307615,0.838227,0.490913
1564307631,1.251127,0.540781
1564307683,1.054979,0.584939
1564307703,0.696389,0.55148
1564307741,1.712456,0.580743
1564307773,1.180812,0.94145
1564307794,1.956804,0.497475
1564307854,0.737936,0.615758
1564307880,-0.219884,0.721971
1564307926,0.244379,0.598375
1564307968,0.318422,1.040674
1564307982,2.479908,0.319933
1564308036,2.35614,0.564702
1564308176,0.287196,0.813374
1564308188,0.885588,0.365556
1564308234,-0.016915,0.783408
1564308242,-0.006038,0.745723
1564308262,1.219496,0.668266
1564308303,1.311441,0.259334
1564308342,-0.217142,0.706022
1564308368,0.947345,0.62572
1564308388,0.003009,0.661784
1564308410,-0.275359,0.796365
1564308465,-0.017347,1.438289
1564308482,0.056076,0.572612
1564308499,0.56687,0.526132
1564308528,1.043245,0.829282
1564308552,0.338462,0.731715
1564308593,0.59896,0.508581
1564308623,0.727101,0.423179
1564308630,0.524671,0.553055
1564308652,1.88036,0.499809
1564308697,1.099549,0.577142
1564308730,0.25741,1.031464
1564308768,0.598507,0.876489
1564308809,0.580439,0.543812
1564308874,0.055911,0.534819
1564308882,0.645011,0.389422
1564308905,0.723601,0.632748
1564308915,1.046103,0.637457
1564308945,0.528568,0.818381
1564308950,0.691214,0.614405
1564308976,-0.474786,0.910315
1564309018,0.374504,0.825539
1564309044,1.526465,0.462
1564309102,0.171918,0.675057
1564309120,0.737433,0.557045
1564309145,-0.140054,0.496069
1564309166,0.795853,0.549784
1564309175,0.908302,0.620933
1564309229,0.447921,1.031462
1564309239,1.291764,0.584335
1564309264,0.493029,0.588435
1564309283,0.760394,0.779543
1564309333,1.763091,0.465854
1564309403,0.231011,0.455088
1564309442,0.534582,0.601534
1564309469,1.21484,0.366325
1564309525,0.061207,0.529918
1564309565,0.72857,0.87484
1564309612,0.521817,0.702872
1564309641,-0.041407,0.775378
1564309654,0.608701,0.639823
1564309682,1.300559,0.310842
1564309748,0.395227,0.458845
1564309760,1.391211,0.600468
1564309803,1.430356,0.736992
1564309833,1.169287,0.540839
1564309918,0.58484,0.576269
1564309928,0.724429,0.487506
1564309967,0.371647,1.02021
1564309977,0.675668,0.461077
1564309995,0.866924,0.691514
1564310024,0.375454,0.40156
1564310036,0.975418,0.641426
1564310082,0.930884,0.7513
1564310096,0.303835,0.661624
1564310142,0.668713,0.543173
1564310166,0.11982,0.638641
1564310174,0.511617,0.509765
1564310208,0.031897,0.816453
1564310219,0.24043,0.558958
1564310232,0.272626,0.698407
1564310280,0.701171,0.547612
1564310335,0.460211,0.812789
1564310374,1.19968,0.568831
1564310400,0.702673,0.723957
1564310430,0.572224,0.668673
1564310452,0.865575,0.440372
1564310533,0.397704,0.68436
1564310571,0.526022,0.58354
1564310617,-0.202041,0.908291
1564310629,0.307952,0.472394
1564310647,0.547594,0.359514
1564310736,0.794832,0.729916
1564310777,0.905082,0.334537
1564310896,-0.202106,0.479666
1564310942,0.895275,0.517487
1564310990,0.218691,0.36413
1564311001,0.06822,0.675364
1564311068,0.628255,0.660199
1564311106,0.909136,0.754733
1564311121,0.40745,0.893614
1564311153,-0.021112,0.637205
1564311182,0.7675,0.756599
1564311218,0.223701,0.520923
1564311240,2.006821,0.428875
1564311283,0.636029,0.660928
1564311306,-0.232509,1.041139
1564311358,0.097654,0.457748
1564311367,0.459696,0.752263
1564311411,0.194784,0.799119
1564311468,-0.312325,0.74818
1564311535,1.310126,0.94661
1564311543,1.975025,0.463993
1564311619,0.058729,0.488327
1564311633,0.164302,0.565936
1564311681,2.281356,0.427565
1564311733,0.698823,0.769953
1564311789,0.80644,0.703892
1564311821,-0.25407,0.785751
1564311848,-0.231391,0.862583
1564311876,0.440376,0.88598
1564311896,-0.135239,0.77326
1564311908,-0.249895,0.512675
1564311935,-0.039735,0.553633
1564311953,0.06328,0.535148
1564311985,-1.151665,0.907434
1564312089,0.916234,0.634047
1564312101,0.591149,0.659945
1564312137,0.468752,0.761288
1564312148,0.130665,0.530962
1564312165,0.539878,0.961307
1564312208,0.601739,0.561657
1564312215,0.972099,0.516019
1564312329,1.022896,0.658088
1564312361,1.596455,0.97832
1564312371,1.431259,0.372372
1564312411,1.16027,0.836117
1564312466,0.567656,0.512802
1564312480,0.598283,0.63023
1564312491,0.741078,0.443084
1564312560,0.817699,0.570023
1564312588,0.539445,0.574778
1564312599,0.290392,1.155348
1564312617,-1.433692,0.735566
1564312637,0.709438,1.203952
1564312645,2.475618,0.363225
1564312696,1.597517,0.787016
1564312726,1.111349,0.745965
1564312750,0.904437,0.679936
1564312761,1.175624,0.745715
1564312777,0.806923,1.133599
1564312796,0.867128,0.514813
1564312855,0.202227,0.699655
1564312880,0.227031,0.733822
1564312928,0.075604,0.564079
1564312975,0.271789,1.379116
1564312987,0.485181,0.883479
1564313019,0.462318,0.655204
1564313043,1.27305,0.454523
1564313051,1.463433,0.757462
1564313100,0.966769,0.582925
1564313138,1.181599,0.745906
1564313188,-0.154153,0.779396
1564313224,0.994858,0.520866
1564313243,2.057298,0.64566
1564313352,0.104872,0.667585
1564313395,0.330864,0.80788
1564313493,0.594837,0.644912
1564313516,0.699754,0.487606
1564313526,1.004222,0.62241
1564313576,-0.144151,0.637491
1564313584,0.142537,0.697685
1564313603,0.423475,0.584143
1564313632,0.466869,1.069585
1564313693,1.094701,0.545906
1564313763,0.292097,0.667096
1564313769,0.537991,0.884736
1564313792,0.314301,0.74673
1564313806,0.398733,0.936503
1564313840,-0.031202,0.669863
1564313858,-0.073178,1.103329
1564313899,1.344853,0.497228
1564313992,1.116193,0.548525
1564314119,0.230263,0.448229
1564314184,0.621383,0.602176
1564314207,0.471759,0.766375
1564314240,-0.264226,0.479853
1564314305,0.134752,1.457002
1564314312,0.526061,1.028885
1564314321,0.451755,0.662773
1564314359,0.267036,0.953251
1564314381,0.066416,0.767558
1564314411,0.158913,0.519324
1564314468,0.77068,0.785445
1564314488,0.633879,0.387255
1564314499,0.762333,0.488793
1564314524,0.789246,0.589017
1564314577,1.08266,0.506019
1564314614,1.210247,0.841758
1564314627,2.125285,0.236641
1564314631,0.985814,0.835702
1564314749,0.35604,0.434981
1564314798,0.422097,0.549526
1564314827,0.296907,1.074767
1564314836,1.828098,0.63086
1564314847,1.388806,0.653711
1564314907,0.055038,1.183531
1564314932,0.732414,0.675542
1564314989,0.627218,0.505587
1564315038,0.687498,0.718421
1564315054,0.00842,0.839703
1564315101,0.329028,0.368061
1564315141,0.255079,0.574903
1564315165,1.100504,0.365774
1564315256,0.541016,0.593053
1564315276,0.329138,0.609663
1564315301,0.608127,0.647849
1564315323,0.558298,0.727373
1564315348,1.007101,0.450975
1564315392,0.386725,0.733286
1564315480,0.576515,0.891222
1564315519,-0.203519,0.644585
1564315546,-0.293194,0.590136
1564315557,0.910513,0.967523
1564315633,0.629661,0.485805
1564315650,0.76779,0.308231
1564315656,0.888741,0.537686
1564315691,0.989768,0.88138
1564315710,1.92913,0.469157
1564315784,-0.335388,0.99901
1564315798,0.567111,0.436319
1564315836,0.09566,0.680199
1564315852,0.359572,0.598588
1564315885,-0.463777,0.704112
1564315919,1.06797,0.716847
1564315926,1.856848,0.409802
1564315933,1.761435,0.385586
1564315975,0.427644,1.271808
1564315985,0.178052,0.548255
1564316018,0.152089,0.513173
1564316036,0.248724,0.622447
1564316061,0.405059,0.552097
1564316071,0.067658,1.133357
1564316081,1.436442,0.740135
1564316112,1.007219,0.609179
1564316196,0.901726,0.465377
1564316230,-0.689151,0.56266
1564316258,0.328237,0.829098
1564316267,1.220396,0.584927
1564316340,0.771744,0.829834
1564316358,0.807311,0.640095
1564316379,0.79811,0.682227
1564316389,0.434178,0.929432
1564316415,0.234125,0.595257
1564316448,1.457076,0.403329
1564316494,0.48603,0.636994
1564316517,0.935439,0.412176
1564316558,-0.06778,0.857532
1564316566,0.16417,0.478594
1564316572,0.702924,0.547893
1564316628,0.561902,0.491546
1564316671,0.475336,0.455218
1564316686,0.049019,0.707339
1564316741,-0.197322,0.846223
1564316772,0.374586,0.406912
1564316787,0.401659,0.92603
1564316924,1.868257,0.568759
1564316971,1.80817,0.555369
1564317058,0.084784,0.554559
1564317077,0.595345,0.377991
1564317130,0.199643,1.300935
1564317218,0.315002,0.931154
1564317236,0.613257,0.732908
1564317262,-0.296131,0.665241
1564317287,0.820988,0.661554
1564317350,0.719424,0.772252
1564317382,0.1894,0.604496
1564317409,-0.13042,0.850147
1564317434,0.566243,0.793135
1564317467,-0.45046,0.836327
1564317499,0.542774,0.610267
1564317634,-0.072787,0.728415
1564317682,0.217109,0.581392
1564317797,0.369213,1.103439
1564317804,0.749549,0.440853
1564317813,0.779002,0.842305
1564317824,1.095019,0.564843
1564317902,0.108436,0.697496
1564318016,0.554687,1.003425
1564318026,0.369792,0.515322
1564318066,-0.24266,0.795671
1564318104,0.093399,0.686143
1564318119,0.593018,0.274096
1564318144,-0.05699,0.670367
1564318216,0.179763,0.699919
1564318235,0.205646,0.746727
1564318308,0.300783,0.514648
1564318314,1.074733,0.461483
1564318323,1.367009,0.753651
1564318330,0.660485,0.940949
1564318369,0.277027,0.656313
1564318408,0.450023,0.672559
1564318421,0.984413,0.507066
1564318446,0.832288,0.782024
1564318492,0.901998,0.653425
1564318559,-0.301753,0.573634
1564318592,0.494746,0.930921
1564318627,0.734946,0.549073
1564318642,0.367544,0.653718
1564318654,0.620672,0.458774
1564318672,1.784817,0.417353
1564318741,0.594678,0.559736
1564318748,1.122907,0.453814
1564318761,0.913305,0.343882
1564318770,1.326274,0.604249
1564318837,1.05986,0.592961
1564318852,0.732584,0.769591
1564318881,0.84213,0.675816
1564318996,0.641098,0.463857
1564319007,1.261358,0.532403
1564319059,0.426142,0.596495
1564319076,0.317042,0.579311
1564319095,0.708841,0.677462
1564319143,0.468923,0.530192
1564319220,0.47395,0.472994
1564319267,0.26116,0.71825
1564319282,0.843204,0.456128
1564319292,1.364183,0.641379
1564319308,0.594403,0.573614
1564319388,0.197884,0.792746
1564319422,0.668948,0.532664
1564319533,0.302038,0.381325
1564319626,0.179149,0.860307
1564319646,1.425575,0.69008
1564319680,1.487008,0.616168
1564319699,1.654812,0.450536
1564319749,0.810988,0.681882
1564319837,-0.133702,0.825423
1564319850,1.64479,0.39641
1564319871,0.871833,0.368129
1564319956,0.104917,0.639109
1564319967,0.681266,0.465507
1564319999,0.926492,0.504488
1564320030,0.694293,0.71078
1564320052,1.868508,0.502255
1564320120,0.105071,0.249069
1564320155,-0.163977,0.571071
1564320224,0.168787,0.790848
1564320260,0.764887,0.49333
1564320277,0.855946,0.457136
1564320329,0.180038,0.458144
1564320416,,
1564320433,0.515548,0.787384
1564320468,1.815196,0.542842
1564320595,0.006392,0.581495
1564320627,0.91126,0.648571
1564320683,0.182812,0.438462
1564320696,0.088955,0.496378
1564320739,0.661875,1.10952
1564320767,0.385004,0.608602
1564320776,0.758814,0.44816
1564320818,0.423801,0.629141
1564320833,0.464667,0.462604
1564320849,1.03173,0.613073
1564320886,0.366524,0.586739
1564320920,0.18837,0.444842
1564320936,0.118387,0.57942
1564320947,0.410952,0.794369
1564320958,0.445153,0.344251
1564320971,0.318163,0.732731
1564321045,0.428129,0.809292
1564321098,-0.700881,0.723042
1564321111,0.961688,0.453739
1564321122,1.189362,0.66745
1564321192,0.710316,0.686259
1564321342,0.428763,0.848831
1564321356,0.604145,0.470519
1564321379,0.402781,1.147739
1564321473,-0.208723,0.967214
1564321486,-0.195677,1.347043
1564321494,-0.50034,0.834968
1564321529,-0.116079,0.747608
1564321572,0.521918,0.757378
1564321602,0.564899,0.694165
1564321620,0.698074,0.814204
1564321633,0.768583,0.805536
1564321646,0.407775,0.752925
1564321689,0.646634,0.335888
1564321717,1.136843,0.375683
1564321741,0.496789,0.34732
1564321758,0.257631,0.62145
1564321807,0.231995,0.638645
1564321827,0.632386,0.577671
1564321894,0.890621,0.392248
1564321963,0.824408,0.611002
1564321987,-0.332012,0.477181
1564321998,0.871694,0.494763
1564322072,0.436663,0.53847
1564322119,0.564941,0.481883
1564322143,0.554168,0.32294
1564322182,0.614369,0.479902
1564322210,0.261813,0.548255
1564322257,-0.3062,0.750484
1564322293,0.565027,0.592845
1564322328,0.560422,0.516885
1564322349,-0.220723,0.825871
1564322385,0.974586,0.642362
1564322421,0.496278,0.580176
1564322476,-0.094318,0.546402
1564322643,0.354312,0.542764
1564322712,0.203136,0.453201
1564322745,0.884755,0.676909
1564322794,0.365246,0.763469
1564322828,0.32259,0.705748
1564322865,-0.384208,0.877829
1564322893,0.560202,0.838633
1564322915,0.582612,0.427838
1564322974,0.139383,1.008483
1564322987,0.465947,0.587472
1564323005,1.13305,0.479165
1564323090,0.750405,0.673617
1564323117,-0.150666,0.400416
1564323175,0.636784,0.40887
1564323232,0.192716,0.674813
1564323243,0.276945,0.60258
1564323264,1.814677,0.563574
1564323385,0.696408,0.597598
1564323435,1.304092,0.339135
1564323437,1.431394,0.606358
1564323462,0.88551,0.750862
1564323470,1.248597,0.503709
1564323491,0.751344,0.442579
1564323516,0.375498,0.399036
1564323534,0.289559,0.821126
1564323624,-0.073291,0.797299
1564323753,0.732116,0.297358
1564323784,0.253899,0.672437
1564323805,1.101953,0.596491
1564323859,0.85396,0.496892
1564323883,0.850561,0.654638
1564323917,0.240545,0.81296
1564323957,0.372829,0.741997
1564323965,0.765633,0.708046
1564323981,0.768734,0.787552
1564324071,0.669171,0.612631
1564324120,0.77368,0.453348
1564324212,-0.153303,0.863126
1564324241,-0.248906,0.732849
1564324269,0.622233,0.59094
1564324281,0.784133,0.518327
1564324324,-0.232422,0.695016
1564324343,0.864818,0.744722
1564324431,0.745984,0.602043
1564324465,0.772901,0.947628
1564324475,0.828588,0.893582
1564324489,1.17872,0.455204
1564324528,0.939793,0.504224
1564324573,0.027396,1.039891
1564324624,0.145708,0.631818
1564324671,0.051295,0.738684
1564324717,0.130261,0.89276
1564324736,-0.376791,0.815655
1564324770,0.003504,0.558411
1564324778,0.773561,0.514092
1564324794,1.167223,0.501285
1564324856,0.325681,0.516232
1564324901,0.698726,0.728211
1564324919,2.26823,0.481931
1564324965,0.694368,0.559222
1564325017,0.650149,0.531932
1564325062,0.552404,0.551556
1564325079,0.445428,0.467395
1564325100,1.05514,0.70729
1564325122,0.835782,0.406017
1564325157,0.155704,0.49378
1564325169,0.94098,0.721821
1564325182,1.067675,0.404031
1564325217,0.174055,0.655481
1564325227,1.176438,0.376853
1564325285,0.466134,0.663471
1564325332,0.471384,0.751329
1564325382,0.096195,0.799713
1564325391,0.442722,0.528537
1564325402,0.69899,0.833467
1564325425,0.918119,0.482557
1564325440,1.045074,0.619418
1564325465,0.125744,1.062357
1564325494,1.074159,0.767143
1564325529,0.709571,0.478742
1564325553,0.070127,0.423292
1564325568,0.58717,0.718456
1564325590,0.493095,0.622646
1564325609,-0.135938,0.640149
1564325627,0.199142,0.613077
1564325664,0.238174,0.815992
1564325679,0.609209,0.786112
1564325725,-0.029679,0.804632
1564325783,0.715105,0.503943
1564325908,0.674928,0.768448
1564325976,-0.016352,0.33239
1564325993,0.769759,0.750184
1564326018,0.413038,0.753276
1564326052,0.424969,0.452968
1564326093,0.185494,0.503114
1564326107,0.385431,0.51942
1564326140,3.18419,0.437284
1564326232,1.328681,0.276205
1564326265,1.085278,0.543493
1564326308,0.555709,0.706055
1564326321,1.051596,0.383297
1564326456,1.330359,0.540777
1564326520,-0.030392,0.719904
1564326534,1.524415,0.407823
1564326582,0.940458,0.655804
1564326594,0.913577,0.803097
1564326615,0.182257,0.724782
1564326626,0.343213,0.619568
1564326643,1.762028,0.308757
1564326670,1.545231,0.391859
1564326722,0.707051,0.167029
1564326748,1.154164,0.699759
1564326760,0.085587,0.595455
