year,month, day,hour,min,sec
2023,3,20,1,5,41.1838
2023,3,20,1,11,22.7976
2023,3,20,1,17,26.7663
2023,3,20,1,22,8.9182
2023,3,20,1,24,25.3142
2023,3,20,1,28,28.0587
2023,3,20,1,29,15.8482
2023,3,20,1,38,27.619
2023,3,20,1,43,53.7304
2023,3,20,2,8,3.0657
2023,3,20,2,15,39.5936
2023,3,20,2,16,32.7551
2023,3,20,2,16,36.7426
2023,3,20,2,19,22.0136
2023,3,20,2,19,33.5779
2023,3,20,2,22,5.0244
2023,3,20,2,39,30.7427
2023,3,20,2,49,57.7409
2023,3,20,2,55,42.1085
2023,3,20,3,11,26.7018
2023,3,20,3,12,20.9013
2023,3,20,3,21,53.8748
2023,3,20,3,44,8.1418
2023,3,20,3,44,32.9053
2023,3,20,3,52,31.158
2023,3,20,3,55,52.0049
2023,3,20,3,56,42.863
2023,3,20,3,58,56.4946
2023,3,20,4,9,19.2161
2023,3,20,4,20,58.6021
2023,3,20,4,29,20.924
2023,3,20,4,33,40.3348
2023,3,20,4,36,12.9653
2023,3,20,4,37,0.7596
2023,3,20,4,41,49.866
2023,3,20,4,59,22.7659
2023,3,20,5,1,37.3544
2023,3,20,5,5,42.7517
2023,3,20,5,26,27.1113
2023,3,20,5,29,12.9556
2023,3,20,5,32,34.1074
2023,3,20,5,34,19.6613
2023,3,20,5,36,33.8715
2023,3,20,5,47,57.7064
2023,3,20,5,53,20.077
2023,3,20,5,59,27.3971
2023,3,20,6,3,28.1848
2023,3,20,6,12,40.3452
2023,3,20,6,13,24.0134
2023,3,20,6,28,21.5384
2023,3,20,6,30,17.5351
2023,3,20,6,32,13.5533
2023,3,20,6,35,17.7501
2023,3,20,6,37,37.4133
2023,3,20,6,41,34.9803
2023,3,20,6,49,58.3713
2023,3,20,6,53,26.1997
2023,3,20,7,1,12.4739
2023,3,20,7,8,7.9535
2023,3,20,7,11,2.9883
2023,3,20,7,12,2.8236
2023,3,20,7,16,40.8543
2023,3,20,7,17,25.3026
2023,3,20,7,17,21.6672
2023,3,20,7,18,38.4506
2023,3,20,7,19,54.6297
2023,3,20,7,23,27.0552
2023,3,20,7,32,3.2918
2023,3,20,7,32,26.0353
2023,3,20,7,34,16.6388
2023,3,20,7,35,7.2391
2023,3,20,7,57,1.4004
2023,3,20,7,57,37.9406
2023,3,20,7,58,46.3598
2023,3,20,8,23,54.136
2023,3,20,8,31,2.7491
2023,3,20,8,38,57.4896
2023,3,20,8,39,55.2556
2023,3,20,8,40,10.9575
2023,3,20,8,47,52.9067
2023,3,20,8,52,24.8348
2023,3,20,8,53,16.5768
2023,3,20,9,8,47.7915
2023,3,20,9,8,57.114
2023,3,20,9,14,10.1082
2023,3,20,9,14,51.7205
2023,3,20,9,19,24.0721
2023,3,20,9,21,12.1549
2023,3,20,9,30,18.6358
2023,3,20,9,38,39.5931
2023,3,20,9,39,7.0166
2023,3,20,9,40,3.3764
2023,3,20,9,41,41.1653
2023,3,20,9,43,22.0835
2023,3,20,9,46,27.5287
2023,3,20,9,49,41.6429
2023,3,20,9,57,6.4563
2023,3,20,10,4,49.6768
2023,3,20,10,5,46.3343
2023,3,20,10,7,34.0892
2023,3,20,10,9,57.3302
2023,3,20,10,16,44.4786
2023,3,20,10,16,44.4386
2023,3,20,10,21,44.1315
2023,3,20,10,21,40.3479
2023,3,20,10,25,5.4835
2023,3,20,10,29,26.8998
2023,3,20,10,30,55.6274
2023,3,20,10,35,11.6872
2023,3,20,10,36,25.621
2023,3,20,10,36,51.9047
2023,3,20,10,43,36.0686
2023,3,20,10,51,38.6132
2023,3,20,11,3,18.158
2023,3,20,11,9,58.6165
2023,3,20,11,16,48.0696
2023,3,20,11,18,34.7207
2023,3,20,11,26,12.7121
2023,3,20,11,27,16.3625
2023,3,20,11,28,3.7707
2023,3,20,11,38,22.6563
2023,3,20,11,51,30.8018
2023,3,20,11,53,11.738
2023,3,20,11,58,23.9155
2023,3,20,12,12,42.3857
2023,3,20,12,15,45.6178
2023,3,20,12,21,23.427
2023,3,20,12,25,30.0016
2023,3,20,12,41,41.6898
2023,3,20,12,48,31.204
2023,3,20,12,54,30.8301
2023,3,20,13,0,24.7533
2023,3,20,13,1,41.0613
2023,3,20,13,3,8.8334
2023,3,20,13,6,10.7075
2023,3,20,13,13,24.8256
2023,3,20,13,37,53.5651
2023,3,20,13,40,40.957
2023,3,20,13,40,40.9203
2023,3,20,14,3,23.4924
2023,3,20,14,13,53.8306
2023,3,20,14,23,50.2946
2023,3,20,14,24,9.9143
2023,3,20,14,26,40.1641
2023,3,20,14,28,55.8842
2023,3,20,14,51,46.1252
2023,3,20,14,52,57.3472
2023,3,20,15,1,56.0502
2023,3,20,15,8,40.2306
2023,3,20,15,13,25.756
2023,3,20,15,14,37.9859
2023,3,20,15,18,32.0603
2023,3,20,15,40,34.092
2023,3,20,15,43,26.8156
2023,3,20,15,54,7.3274
2023,3,20,16,8,10.6379
2023,3,20,16,16,9.8709
2023,3,20,16,32,36.3505
2023,3,20,16,42,15.4741
2023,3,20,16,49,52.967
2023,3,20,16,52,30.9632
2023,3,20,16,54,15.0405
2023,3,20,17,2,27.3567
2023,3,20,17,4,21.8423
2023,3,20,17,20,59.8512
2023,3,20,17,21,24.3505
2023,3,20,17,23,50.1226
2023,3,20,17,25,48.1682
2023,3,20,17,26,16.5138
2023,3,20,17,29,5.143
2023,3,20,17,41,22.6587
2023,3,20,17,46,24.1982
2023,3,20,17,47,20.2704
2023,3,20,17,55,33.2344
2023,3,20,18,9,0.7933
2023,3,20,18,15,24.8165
2023,3,20,18,16,37.2993
2023,3,20,18,22,18.6471
2023,3,20,18,32,54.6533
2023,3,20,18,37,32.7229
2023,3,20,18,42,21.8677
2023,3,20,18,45,40.3063
2023,3,20,18,52,36.1827
2023,3,20,18,53,19.9118
2023,3,20,19,25,37.5622
2023,3,20,19,31,18.1672
2023,3,20,19,36,41.993
2023,3,20,19,46,19.7938
2023,3,20,19,48,30.5591
2023,3,20,19,49,54.6417
2023,3,20,19,51,57.3671
2023,3,20,19,54,28.3814
2023,3,20,19,56,54.8792
2023,3,20,20,3,8.1029
2023,3,20,20,42,42.8506
2023,3,20,20,48,23.4297
2023,3,20,20,50,47.4749
2023,3,20,21,10,37.3986
2023,3,20,21,13,51.6791
2023,3,20,21,16,17.2521
2023,3,20,21,24,28.1243
2023,3,20,21,27,7.7847
2023,3,20,21,27,42.225
2023,3,20,21,35,14.1955
2023,3,20,21,38,33.2549
2023,3,20,21,41,7.9991
2023,3,20,21,43,20.5951
2023,3,20,21,45,53.3494
2023,3,20,21,47,5.6837
2023,3,20,21,55,38.7141
2023,3,20,21,55,47.8097
2023,3,20,21,58,49.4016
2023,3,20,22,8,45.1155
2023,3,20,22,14,38.448
2023,3,20,22,15,54.5922
2023,3,20,22,16,2.234
2023,3,20,22,18,3.1162
2023,3,20,22,31,23.2212
2023,3,20,22,39,10.1314
2023,3,20,22,40,41.4168
2023,3,20,22,41,36.323
2023,3,20,22,45,41.4069
2023,3,20,22,47,16.3667
2023,3,20,22,49,42.0025
2023,3,20,22,58,2.0555
2023,3,20,22,58,46.2099
2023,3,20,23,4,53.8776
2023,3,20,23,6,1.2907
2023,3,20,23,11,10.5714
2023,3,20,23,11,21.6667
2023,3,20,23,33,29.5831
2023,3,20,23,37,54.0753
2023,3,20,23,38,32.7586
2023,3,20,23,46,58.4931
2023,3,20,23,47,23.4924
2023,3,20,23,53,28.3845
2023,3,20,23,57,7.032
2023,3,21,0,10,41.8688
2023,3,21,0,17,30.4065
2023,3,21,0,35,52.1973
2023,3,21,0,42,48.188
2023,3,21,0,51,16.5799
2023,3,21,0,56,1.7096
2023,3,21,1,6,1.244
2023,3,21,1,7,20.9966
2023,3,21,1,8,50.0148
2023,3,21,1,20,48.2521
2023,3,21,1,25,9.0371
2023,3,21,1,27,28.311
2023,3,21,1,30,14.5145
2023,3,21,1,41,26.7847
2023,3,21,1,43,38.6152
2023,3,21,1,59,54.8725
2023,3,21,2,10,38.7351
2023,3,21,2,12,31.9453
2023,3,21,2,15,8.7395
2023,3,21,2,26,34.9561
2023,3,21,2,30,43.685
2023,3,21,2,34,26.4603
2023,3,21,2,51,52.5914
2023,3,21,2,53,10.8687
2023,3,21,2,58,59.7629
2023,3,21,3,1,59.2333
2023,3,21,3,8,29.6864
2023,3,21,3,10,18.3038
2023,3,21,3,18,51.7502
2023,3,21,3,26,30.2801
2023,3,21,3,30,4.4498
2023,3,21,3,38,21.5134
2023,3,21,3,39,54.7737
2023,3,21,3,40,17.8619
2023,3,21,3,41,28.2398
2023,3,21,3,42,53.3824
2023,3,21,3,45,26.3875
2023,3,21,3,47,4.861
2023,3,21,3,50,57.4297
2023,3,21,4,0,23.2413
2023,3,21,4,3,20.1688
2023,3,21,4,9,57.2315
2023,3,21,4,13,14.8359
2023,3,21,4,14,59.0214
2023,3,21,4,19,16.535
2023,3,21,4,24,10.1784
2023,3,21,4,31,29.6667
2023,3,21,4,37,35.654
2023,3,21,4,39,17.6111
2023,3,21,4,50,40.3429
2023,3,21,4,57,36.6081
2023,3,21,4,57,43.0246
2023,3,21,5,1,39.7558
2023,3,21,5,12,36.3175
2023,3,21,5,21,51.0679
2023,3,21,5,26,50.609
2023,3,21,5,28,32.4178
2023,3,21,5,35,37.6647
2023,3,21,5,48,30.1367
2023,3,21,5,51,23.5671
2023,3,21,5,56,57.9188
2023,3,21,6,1,33.0865
2023,3,21,6,10,26.3298
2023,3,21,6,36,55.5513
2023,3,21,6,45,5.901
2023,3,21,6,50,17.7833
2023,3,21,6,56,0.5467
2023,3,21,7,5,2.2436
2023,3,21,7,7,8.349
2023,3,21,7,19,50.8249
2023,3,21,7,29,28.4517
2023,3,21,7,33,4.6624
2023,3,21,7,36,1.672
2023,3,21,7,38,24.8324
2023,3,21,7,40,15.455
2023,3,21,7,41,55.9675
2023,3,21,7,45,5.2275
2023,3,21,7,52,21.2771
2023,3,21,7,59,9.0532
2023,3,21,8,7,44.8365
2023,3,21,8,9,24.865
2023,3,21,8,27,53.6034
2023,3,21,8,31,40.7382
2023,3,21,8,40,47.321
2023,3,21,8,41,48.4333
2023,3,21,8,48,36.639
2023,3,21,8,54,6.5897
2023,3,21,8,57,20.2457
2023,3,21,9,2,13.5437
2023,3,21,9,10,14.7555
2023,3,21,9,12,52.8576
2023,3,21,9,17,10.4398
2023,3,21,9,41,32.6832
2023,3,21,9,48,54.9948
2023,3,21,9,49,54.9999
2023,3,21,9,55,8.2397
2023,3,21,10,13,20.4761
2023,3,21,10,17,7.7748
2023,3,21,10,29,21.5465
2023,3,21,10,33,16.8119
2023,3,21,10,33,57.7104
2023,3,21,10,38,36.9544
2023,3,21,10,46,35.1444
2023,3,21,10,49,32.6577
2023,3,21,10,50,39.0003
2023,3,21,10,55,28.8493
2023,3,21,11,12,55.1295
2023,3,21,11,16,17.5022
2023,3,21,11,21,0.2867
2023,3,21,11,29,31.5473
2023,3,21,11,34,21.2139
2023,3,21,11,49,22.5712
2023,3,21,11,51,35.6062
2023,3,21,12,12,5.2006
2023,3,21,12,21,4.8185
2023,3,21,12,22,59.476
2023,3,21,12,24,49.7636
2023,3,21,12,29,11.3159
2023,3,21,12,38,17.6315
2023,3,21,12,38,38.8403
2023,3,21,12,43,20.7661
2023,3,21,12,52,5.8726
2023,3,21,13,32,41.5256
2023,3,21,13,44,16.5025
2023,3,21,13,47,18.4554
2023,3,21,13,51,42.0501
2023,3,21,13,59,9.5082
2023,3,21,14,3,27.6682
2023,3,21,14,7,49.1537
2023,3,21,14,21,47.7192
2023,3,21,14,21,56.3777
2023,3,21,14,27,6.2117
2023,3,21,14,30,16.2859
2023,3,21,14,48,59.8657
2023,3,21,14,52,22.7016
2023,3,21,14,59,1.9117
2023,3,21,15,4,20.4073
2023,3,21,15,6,5.5059
2023,3,21,15,18,26.6055
2023,3,21,15,23,18.2903
2023,3,21,15,30,44.0357
2023,3,21,15,33,24.3913
2023,3,21,15,35,51.6227
2023,3,21,15,47,23.1888
2023,3,21,15,54,35.7289
2023,3,21,16,1,28.996
2023,3,21,16,9,49.0681
2023,3,21,16,19,16.4948
2023,3,21,16,22,17.5455
2023,3,21,17,11,26.8753
2023,3,21,17,17,17.5857
2023,3,21,17,29,54.1137
2023,3,21,17,36,19.3785
2023,3,21,17,38,36.4773
2023,3,21,17,39,21.684
2023,3,21,17,43,38.8245
2023,3,21,17,49,49.2058
2023,3,21,17,53,5.111
2023,3,21,17,54,25.4485
2023,3,21,17,56,23.2688
2023,3,21,18,5,19.333
2023,3,21,18,11,56.7955
2023,3,21,18,18,47.5501
2023,3,21,18,25,50.2854
2023,3,21,18,28,56.42
2023,3,21,18,45,55.4934
2023,3,21,19,24,8.4758
2023,3,21,19,25,6.4732
2023,3,21,19,39,38.26
2023,3,21,19,41,32.2363
2023,3,21,19,43,59.4886
2023,3,21,19,44,34.5361
2023,3,21,19,50,6.4019
2023,3,21,19,54,7.3706
2023,3,21,20,8,24.6728
2023,3,21,20,37,47.4007
2023,3,21,20,47,42.978
2023,3,21,20,50,16.5464
2023,3,21,20,54,48.6142
2023,3,21,21,1,59.975
2023,3,21,21,6,14.9688
2023,3,21,21,11,40.6333
2023,3,21,21,21,15.5592
2023,3,21,21,35,25.4418
2023,3,21,21,40,8.9209
2023,3,21,21,46,19.053
2023,3,21,21,48,4.4067
2023,3,21,21,59,19.622
2023,3,21,22,5,25.7363
2023,3,21,22,11,50.9958
2023,3,21,22,37,7.1568
2023,3,21,22,46,2.6243
2023,3,21,22,50,11.9503
2023,3,21,22,58,23.0214
2023,3,21,23,8,46.9487
2023,3,21,23,13,52.6043
2023,3,21,23,14,39.0403
2023,3,21,23,20,35.4816
2023,3,21,23,27,15.8186
2023,3,21,23,43,35.7015
2023,3,21,23,57,33.4796
2023,3,22,0,7,27.9615
2023,3,22,0,11,1.7689
2023,3,22,0,47,31.2487
2023,3,22,0,54,25.8979
2023,3,22,1,1,0.9269
2023,3,22,1,3,27.2516
2023,3,22,1,4,13.4589
2023,3,22,1,15,6.5736
2023,3,22,1,23,3.4585
2023,3,22,1,24,23.8317
2023,3,22,1,27,57.2643
2023,3,22,1,34,45.518
2023,3,22,1,48,49.6333
2023,3,22,1,49,57.8746
2023,3,22,1,55,25.8673
2023,3,22,2,4,21.4732
2023,3,22,2,6,39.4193
2023,3,22,2,17,23.1183
2023,3,22,2,26,25.0506
2023,3,22,2,28,27.2274
2023,3,22,2,39,39.6524
2023,3,22,2,57,18.0796
2023,3,22,2,58,16.9672
2023,3,22,3,10,57.131
2023,3,22,3,17,23.0487
2023,3,22,3,18,15.8655
2023,3,22,3,24,41.5206
2023,3,22,3,30,1.2204
2023,3,22,3,43,25.0545
2023,3,22,3,46,23.9173
2023,3,22,3,50,55.4395
2023,3,22,3,58,48.8736
2023,3,22,3,59,49.0302
2023,3,22,4,5,10.1741
2023,3,22,4,9,12.452
2023,3,22,4,12,36.1825
2023,3,22,4,17,28.5397
2023,3,22,4,35,16.8591
2023,3,22,4,45,50.8814
2023,3,22,4,51,8.8986
2023,3,22,4,55,52.2568
2023,3,22,5,1,26.9691
2023,3,22,5,16,1.7665
2023,3,22,5,16,56.3666
2023,3,22,5,37,43.1533
2023,3,22,5,50,8.0588
2023,3,22,5,51,15.9775
2023,3,22,5,51,57.7241
2023,3,22,5,59,23.7176
2023,3,22,6,1,57.4678
2023,3,22,6,8,59.2252
2023,3,22,6,20,2.5035
2023,3,22,6,32,33.9481
2023,3,22,6,45,51.9298
2023,3,22,6,48,23.209
2023,3,22,6,50,35.5455
2023,3,22,6,59,22.3164
2023,3,22,7,4,12.8247
2023,3,22,7,13,31.6671
2023,3,22,7,20,33.5172
2023,3,22,7,26,10.5421
2023,3,22,7,28,56.4586
2023,3,22,7,30,44.0564
2023,3,22,7,31,50.2653
2023,3,22,7,52,26.1225
2023,3,22,7,56,6.829
2023,3,22,7,58,19.6203
2023,3,22,7,58,43.9785
2023,3,22,8,4,23.9679
2023,3,22,8,27,27.9833
2023,3,22,8,45,52.4504
2023,3,22,8,51,34.0111
2023,3,22,8,53,15.0686
2023,3,22,9,15,37.4923
2023,3,22,9,24,51.1797
2023,3,22,9,28,15.4173
2023,3,22,9,36,34.7208
2023,3,22,9,39,30.4174
2023,3,22,9,39,40.6329
2023,3,22,9,45,52.0277
2023,3,22,9,48,25.7147
2023,3,22,9,50,29.2591
2023,3,22,9,52,17.9326
2023,3,22,9,57,32.5545
2023,3,22,9,58,13.5383
2023,3,22,10,7,52.87
2023,3,22,10,13,15.8569
2023,3,22,10,15,2.3877
2023,3,22,10,28,36.3652
2023,3,22,10,46,24.4247
2023,3,22,10,46,43.018
2023,3,22,10,55,34.8193
2023,3,22,11,1,25.7504
2023,3,22,11,17,7.3074
2023,3,22,11,30,16.926
2023,3,22,11,45,30.1185
2023,3,22,11,54,38.1659
2023,3,22,11,57,14.1899
2023,3,22,12,3,14.709
2023,3,22,12,14,1.2172
2023,3,22,12,26,37.6963
2023,3,22,12,39,9.5352
2023,3,22,12,43,16.3875
2023,3,22,12,50,0.3562
2023,3,22,12,51,18.8852
2023,3,22,12,51,18.5612
2023,3,22,13,16,55.0473
2023,3,22,13,49,22.7601
2023,3,22,14,23,15.1763
2023,3,22,14,25,30.6298
2023,3,22,14,28,32.6381
2023,3,22,14,30,15.2698
2023,3,22,14,32,22.0285
2023,3,22,14,37,41.484
2023,3,22,14,47,20.6768
2023,3,22,14,49,59.2526
2023,3,22,15,11,11.3529
2023,3,22,15,14,2.4436
2023,3,22,15,15,8.7946
2023,3,22,15,23,28.7005
2023,3,22,15,26,17.8243
2023,3,22,15,29,5.006
2023,3,22,15,32,18.7566
2023,3,22,15,42,38.5401
2023,3,22,15,49,24.1132
2023,3,22,15,56,49.006
2023,3,22,16,10,13.1663
2023,3,22,16,37,38.1692
2023,3,22,16,42,27.4226
2023,3,22,16,44,54.3732
2023,3,22,16,53,11.1647
2023,3,22,17,4,28.1238
2023,3,22,17,14,2.7636
2023,3,22,17,22,6.8912
2023,3,22,17,25,7.9516
2023,3,22,17,30,33.9084
2023,3,22,17,47,39.8168
2023,3,22,17,50,29.868
2023,3,22,17,52,54.38
2023,3,22,17,58,8.7402
2023,3,22,18,9,36.494
2023,3,22,18,29,55.3328
2023,3,22,18,32,33.4669
2023,3,22,18,34,31.9868
2023,3,22,18,37,40.1372
2023,3,22,18,54,10.4636
2023,3,22,19,19,2.0369
2023,3,22,19,24,5.3628
2023,3,22,19,31,5.17
2023,3,22,19,43,23.0341
2023,3,22,19,47,3.9582
2023,3,22,19,50,28.2464
2023,3,22,20,3,0.7704
2023,3,22,20,6,3.4922
2023,3,22,20,22,53.7423
2023,3,22,20,25,54.3973
2023,3,22,20,32,8.0527
2023,3,22,20,38,6.6196
2023,3,22,20,47,46.7051
2023,3,22,20,53,9.6486
2023,3,22,20,55,46.3407
2023,3,22,20,56,30.3569
2023,3,22,21,2,45.8416
2023,3,22,21,4,38.2914
2023,3,22,21,20,25.1341
2023,3,22,21,29,14.1211
2023,3,22,21,39,25.0844
2023,3,22,21,45,40.6614
2023,3,22,21,48,57.3241
2023,3,22,21,50,29.0082
2023,3,22,22,14,42.9985
2023,3,22,22,17,59.9227
2023,3,22,22,26,18.0189
2023,3,22,22,35,4.3773
2023,3,22,22,38,18.0214
2023,3,22,22,42,49.6488
2023,3,22,22,47,5.1722
2023,3,22,22,50,59.3024
2023,3,22,23,4,14.4385
2023,3,22,23,13,9.6445
2023,3,22,23,14,41.8312
2023,3,22,23,21,32.0051
2023,3,22,23,24,34.5846
2023,3,22,23,27,7.1709
2023,3,22,23,31,3.0934
2023,3,22,23,49,19.0696
2023,3,22,23,52,40.9766
2023,3,22,23,54,51.7036
2023,3,23,0,8,22.292
2023,3,23,0,13,2.8136
2023,3,23,0,21,54.5092
2023,3,23,0,40,35.7465
2023,3,23,0,46,22.1775
2023,3,23,0,53,18.287
2023,3,23,0,57,5.8293
2023,3,23,1,1,52.5368
2023,3,23,1,11,32.7882
2023,3,23,1,23,0.047
2023,3,23,1,24,47.5922
2023,3,23,1,30,45.9314
2023,3,23,1,32,44.7844
2023,3,23,1,50,19.1216
2023,3,23,1,55,23.8957
2023,3,23,2,4,46.3967
2023,3,23,2,7,6.9064
2023,3,23,2,9,42.2766
2023,3,23,2,10,16.6386
2023,3,23,2,13,1.9331
2023,3,23,2,20,21.9851
2023,3,23,2,28,19.9426
2023,3,23,2,33,47.3059
2023,3,23,2,39,32.649
2023,3,23,2,43,53.6557
2023,3,23,2,45,55.1806
2023,3,23,3,8,25.3534
2023,3,23,3,24,28.2763
2023,3,23,3,25,52.5773
2023,3,23,3,27,11.1723
2023,3,23,3,39,36.5569
2023,3,23,3,40,12.6249
2023,3,23,4,0,40.6932
2023,3,23,4,11,21.3902
2023,3,23,4,12,55.1068
2023,3,23,4,15,25.8523
2023,3,23,4,16,40.7813
2023,3,23,4,19,36.838
2023,3,23,4,23,45.8138
2023,3,23,4,46,8.7034
2023,3,23,4,51,24.0776
2023,3,23,5,3,21.0261
2023,3,23,5,21,13.5375
2023,3,23,5,33,27.7901
2023,3,23,5,38,26.5175
2023,3,23,5,41,3.9183
2023,3,23,5,42,49.0339
2023,3,23,5,45,20.7736
2023,3,23,5,46,40.6975
2023,3,23,5,50,44.0407
2023,3,23,6,3,8.3534
2023,3,23,6,5,16.3035
2023,3,23,6,5,49.9877
2023,3,23,6,6,19.9533
2023,3,23,6,18,57.4132
2023,3,23,6,19,59.8454
2023,3,23,6,24,14.8772
2023,3,23,6,30,46.8527
2023,3,23,6,33,32.3131
2023,3,23,6,40,52.1274
2023,3,23,6,48,25.414
2023,3,23,6,50,58.2721
2023,3,23,6,55,47.2167
2023,3,23,7,0,53.9304
2023,3,23,7,4,46.9771
2023,3,23,7,7,19.8971
2023,3,23,7,12,56.1825
2023,3,23,7,23,29.3884
2023,3,23,7,35,31.0319
2023,3,23,7,39,25.7452
2023,3,23,7,43,51.0071
2023,3,23,7,51,42.3768
2023,3,23,7,59,53.3769
2023,3,23,8,4,18.5996
2023,3,23,8,8,48.9338
2023,3,23,8,14,10.2847
2023,3,23,8,21,22.0303
2023,3,23,8,32,11.0886
2023,3,23,8,32,26.0054
2023,3,23,8,42,3.4571
2023,3,23,8,55,17.9765
2023,3,23,9,7,12.5401
2023,3,23,9,7,35.5226
2023,3,23,9,10,51.55
2023,3,23,9,19,51.5449
2023,3,23,9,23,47.2733
2023,3,23,9,32,7.6524
2023,3,23,9,37,45.0952
2023,3,23,9,41,13.1116
2023,3,23,9,46,32.1272
2023,3,23,9,50,1.1688
2023,3,23,9,50,44.1875
2023,3,23,9,54,37.7223
2023,3,23,10,1,19.5904
2023,3,23,10,3,11.5805
2023,3,23,10,4,55.6249
2023,3,23,10,14,17.9617
2023,3,23,10,18,55.0513
2023,3,23,10,20,46.0742
2023,3,23,10,22,8.1527
2023,3,23,10,27,6.1129
2023,3,23,10,28,59.6336
2023,3,23,10,33,24.8364
2023,3,23,10,37,34.3337
2023,3,23,10,41,52.4668
2023,3,23,10,48,42.1072
2023,3,23,10,50,28.9695
2023,3,23,10,53,24.7117
2023,3,23,10,56,4.917
2023,3,23,11,2,52.0794
2023,3,23,11,4,53.111
2023,3,23,11,13,26.0619
2023,3,23,11,13,58.6234
2023,3,23,11,15,33.3156
2023,3,23,11,17,29.0711
2023,3,23,11,23,2.2117
2023,3,23,11,24,16.2222
2023,3,23,11,24,16.5612
2023,3,23,11,30,35.0932
2023,3,23,11,32,8.1158
2023,3,23,11,40,39.1474
2023,3,23,11,43,22.7734
2023,3,23,11,46,25.8521
2023,3,23,12,3,47.1033
2023,3,23,12,4,40.6125
2023,3,23,12,11,30.576
2023,3,23,12,12,28.7267
2023,3,23,12,16,45.5336
2023,3,23,12,17,4.1904
2023,3,23,12,24,1.7409
2023,3,23,12,33,53.4118
2023,3,23,12,39,42.8003
2023,3,23,12,41,7.1031
2023,3,23,12,49,16.7282
2023,3,23,12,57,18.9732
2023,3,23,13,6,5.386
2023,3,23,13,11,27.9273
2023,3,23,13,18,19.1725
2023,3,23,13,21,27.776
2023,3,23,13,23,29.7481
2023,3,23,13,24,5.9035
2023,3,23,13,28,13.4816
2023,3,23,13,33,33.6631
2023,3,23,13,38,6.6265
2023,3,23,13,42,15.4862
2023,3,23,13,50,32.172
2023,3,23,13,51,55.7258
2023,3,23,13,54,38.3708
2023,3,23,13,59,11.9762
2023,3,23,14,14,6.7549
2023,3,23,14,17,36.6599
2023,3,23,14,24,27.7952
2023,3,23,14,36,21.0265
2023,3,23,14,42,40.151
2023,3,23,14,48,57.1388
2023,3,23,14,49,42.9339
2023,3,23,14,50,45.423
2023,3,23,14,54,47.7407
2023,3,23,14,57,50.7524
2023,3,23,15,9,28.2884
2023,3,23,15,14,46.5429
2023,3,23,15,22,2.6634
2023,3,23,15,23,40.3917
2023,3,23,15,26,9.7453
2023,3,23,15,28,23.7186
2023,3,23,15,36,25.1763
2023,3,23,15,40,26.3436
2023,3,23,15,41,27.4671
2023,3,23,15,42,6.6999
2023,3,23,15,46,6.9274
2023,3,23,15,52,59.1696
2023,3,23,16,1,58.4186
2023,3,23,16,4,20.2395
2023,3,23,16,5,1.7492
2023,3,23,16,15,44.5162
2023,3,23,16,23,45.3511
2023,3,23,16,25,17.7098
2023,3,23,16,26,44.7228
2023,3,23,16,35,49.2174
2023,3,23,16,35,55.1653
2023,3,23,16,39,45.7798
2023,3,23,16,41,51.048
2023,3,23,16,45,18.9188
2023,3,23,16,49,14.8391
2023,3,23,16,58,6.3069
2023,3,23,17,3,40.4612
2023,3,23,17,5,30.5505
2023,3,23,17,12,2.0291
2023,3,23,17,23,22.7513
2023,3,23,17,26,40.5971
2023,3,23,17,32,50.8543
2023,3,23,17,45,18.967
2023,3,23,17,46,24.3546
2023,3,23,17,52,31.0153
2023,3,23,17,55,36.444
2023,3,23,17,55,57.3202
2023,3,23,18,7,46.6209
2023,3,23,18,9,41.7912
2023,3,23,18,11,29.7564
2023,3,23,18,12,8.4664
2023,3,23,18,15,3.8992
2023,3,23,18,18,23.4737
2023,3,23,18,19,52.3388
2023,3,23,18,29,50.6354
2023,3,23,18,34,58.9858
2023,3,23,18,35,23.7421
2023,3,23,18,38,16.7029
2023,3,23,18,42,54.047
2023,3,23,18,44,10.6561
2023,3,23,18,45,5.2405
2023,3,23,18,46,38.3137
2023,3,23,18,48,12.9836
2023,3,23,18,52,20.915
2023,3,23,18,59,46.1792
2023,3,23,19,5,12.8118
2023,3,23,19,8,33.2294
2023,3,23,19,11,1.95
2023,3,23,19,24,4.4972
2023,3,23,19,34,41.4032
2023,3,23,19,37,41.9972
2023,3,23,19,42,17.9967
2023,3,23,19,48,37.7003
2023,3,23,19,52,22.9838
2023,3,23,19,55,6.5492
2023,3,23,20,0,50.9702
2023,3,23,20,7,6.2227
2023,3,23,20,10,42.9644
2023,3,23,20,28,42.8305
2023,3,23,20,33,16.9874
2023,3,23,20,35,52.0949
2023,3,23,20,36,55.9679
2023,3,23,20,38,10.8113
2023,3,23,20,40,12.1528
2023,3,23,20,50,23.2652
2023,3,23,20,51,39.5018
2023,3,23,20,55,45.1501
2023,3,23,21,2,27.329
2023,3,23,21,5,0.1708
2023,3,23,21,6,47.653
2023,3,23,21,17,5.7653
2023,3,23,21,25,12.047
2023,3,23,21,36,18.2435
2023,3,23,21,41,10.7512
2023,3,23,21,48,8.1493
2023,3,23,21,49,29.497
2023,3,23,21,51,12.4119
2023,3,23,21,52,38.3652
2023,3,23,21,54,22.8492
2023,3,23,22,5,59.5607
2023,3,23,22,9,1.3402
2023,3,23,22,9,27.0153
2023,3,23,22,17,20.6007
2023,3,23,22,23,37.0487
